 DateTime,Rain,PET,EPot,EAct,W,SM,RS,RI,ExcS,ExcI,R
2022/10/7 00:00,0.082,1.214,1.214,1.108,117.833,0.969,0.001,1.656,0,0,7.9
2022/10/8 00:00,1.774,1.133,1.133,1.133,118.149,0.971,0.001,1.323,0.002,0.323,6.313
2022/10/9 00:00,2.155,0.647,0.647,0.647,118.87,0.977,0.003,1.188,0.004,0.783,5.677
2022/10/10 00:00,0.861,0.12,0.12,0.12,119.211,0.98,0.002,0.99,0.002,0.398,4.733
2022/10/11 00:00,0,0.552,0.552,0.541,118.67,0.976,0.001,0.743,0,0,3.546
2022/10/12 00:00,0.43,0.995,0.995,0.552,118.118,0.971,0,0.557,0,0,2.658
2022/10/13 00:00,3.596,1.044,1.044,1.044,119.319,0.981,0.004,0.754,0.006,1.344,3.613
2022/10/14 00:00,4.49,0.527,0.527,0.527,120.925,0.995,0.007,1.152,0.009,2.348,5.53
2022/10/15 00:00,5.17,1.031,1.031,1.031,121.555,1,0.009,1.739,0.01,3.5,8.336
2022/10/16 00:00,1.952,1.792,1.792,1.792,121.555,1,0.004,1.344,0,0.159,6.428
2022/10/17 00:00,2.504,1.715,1.715,1.715,121.555,1,0.003,1.205,0.002,0.787,5.758
2022/10/18 00:00,1.06,1.429,1.429,0.368,121.186,0.997,0.001,0.904,0,0,4.314
2022/10/19 00:00,4.49,1.414,1.414,1.414,121.555,1,0.005,1.353,0.007,2.7,6.474
2022/10/20 00:00,3.551,0.284,0.284,0.284,121.555,1,0.007,1.829,0.008,3.259,8.755
2022/10/21 00:00,3.183,1.42,1.42,1.42,121.555,1,0.005,1.812,0.004,1.759,8.664
2022/10/22 00:00,0,1.07,1.07,1.07,120.484,0.991,0.002,1.359,0,0,6.49
2022/10/23 00:00,0.257,1.558,1.558,1.289,119.195,0.98,0.001,1.019,0,0,4.864
2022/10/24 00:00,2.997,0.622,0.622,0.622,120.221,0.989,0.004,1.1,0.006,1.345,5.266
2022/10/25 00:00,0.642,0.921,0.921,0.276,119.944,0.986,0.001,0.825,0,0,3.943
2022/10/26 00:00,0.414,0.368,0.368,0.368,119.963,0.987,0.001,0.626,0,0.026,2.987
2022/10/27 00:00,0,0.589,0.589,0.581,119.382,0.982,0,0.469,0,0,2.239
2022/10/28 00:00,0.112,0.671,0.671,0.549,118.833,0.977,0,0.352,0,0,1.679
2022/10/29 00:00,5.271,1.121,1.121,1.121,120.609,0.992,0.006,0.855,0.01,2.365,4.107
2022/10/30 00:00,2.124,1.59,1.59,1.59,120.806,0.994,0.003,0.725,0.001,0.335,3.474
2022/10/31 00:00,2.586,1.259,1.259,1.259,121.248,0.998,0.003,0.764,0.003,0.882,3.661
2022/11/1 00:00,0.549,0.982,0.982,0.432,120.816,0.994,0.001,0.573,0,0,2.74
2022/11/2 00:00,1.067,0.51,0.51,0.51,121.011,0.996,0.001,0.52,0.001,0.361,2.487
2022/11/3 00:00,0.152,1.07,1.07,0.914,120.097,0.988,0.001,0.39,0,0,1.863
2022/11/4 00:00,0.371,1.287,1.287,0.905,119.193,0.98,0,0.293,0,0,1.397
2022/11/5 00:00,1.364,1.102,1.102,1.102,119.311,0.981,0,0.255,0.001,0.143,1.22
2022/11/6 00:00,0.132,1.319,1.319,1.165,118.146,0.971,0,0.191,0,0,0.914
2022/11/7 00:00,0,0.989,0.989,0.961,117.186,0.963,0,0.144,0,0,0.685
2022/11/8 00:00,0,0.911,0.911,0.877,116.308,0.956,0,0.108,0,0,0.514
2022/11/9 00:00,1.534,1.629,1.629,0.09,116.218,0.955,0,0.081,0,0,0.385
2022/11/10 00:00,1.338,1.275,1.275,1.275,116.252,0.955,0,0.068,0,0.029,0.324
2022/11/11 00:00,1.344,1.381,1.381,0.036,116.216,0.955,0,0.051,0,0,0.243
2022/11/12 00:00,0,1.18,1.18,1.127,115.089,0.946,0,0.038,0,0,0.182
2022/11/13 00:00,0,0.966,0.966,0.913,114.175,0.938,0,0.029,0,0,0.137
2022/11/14 00:00,1.594,1.317,1.317,1.317,114.333,0.939,0,0.051,0.001,0.118,0.245
2022/11/15 00:00,2.726,0.971,0.971,0.971,115.317,0.948,0.003,0.23,0.004,0.767,1.11
2022/11/16 00:00,0,0.89,0.89,0.843,114.474,0.941,0.001,0.173,0,0,0.828
2022/11/17 00:00,0,1.111,1.111,1.045,113.429,0.932,0,0.129,0,0,0.619
2022/11/18 00:00,0,1.125,1.125,1.049,112.38,0.923,0,0.097,0,0,0.464
2022/11/19 00:00,0,1.48,1.48,1.366,111.014,0.911,0,0.073,0,0,0.348
2022/11/20 00:00,3.664,1.307,1.307,1.307,112.439,0.924,0.003,0.286,0.006,0.926,1.381
2022/11/21 00:00,1.096,1.195,1.195,0.091,112.348,0.923,0.001,0.215,0,0,1.03
2022/11/22 00:00,3.505,1.302,1.302,1.302,113.644,0.934,0.004,0.387,0.005,0.902,1.861
2022/11/23 00:00,0,0.567,0.567,0.529,113.115,0.929,0.001,0.29,0,0,1.39
2022/11/24 00:00,0,1.129,1.129,1.049,112.065,0.92,0.001,0.217,0,0,1.04
2022/11/25 00:00,2.833,1.231,1.231,1.231,113.017,0.929,0.003,0.325,0.004,0.646,1.561
2022/11/26 00:00,0.874,0.95,0.95,0.07,112.947,0.928,0.001,0.244,0,0,1.166
2022/11/27 00:00,0,0.875,0.875,0.812,112.135,0.921,0,0.183,0,0,0.873
2022/11/28 00:00,0.167,1.574,1.574,1.295,110.84,0.91,0,0.137,0,0,0.654
2022/11/29 00:00,0,1.032,1.032,0.94,109.9,0.902,0,0.103,0,0,0.49
2022/11/30 00:00,0.924,1.483,1.483,0.504,109.396,0.898,0,0.077,0,0,0.368
2022/12/1 00:00,0,1.305,1.305,1.172,108.224,0.888,0,0.058,0,0,0.276
2022/12/2 00:00,0,1.081,1.081,0.96,107.264,0.88,0,0.043,0,0,0.207
2022/12/3 00:00,0.087,1.311,1.311,1.078,106.186,0.871,0,0.033,0,0,0.155
2022/12/4 00:00,0,0.96,0.96,0.836,105.35,0.864,0,0.024,0,0,0.116
2022/12/5 00:00,0,1.32,1.32,1.141,104.209,0.855,0,0.018,0,0,0.087
2022/12/6 00:00,0,1.148,1.148,0.981,103.228,0.846,0,0.014,0,0,0.065
2022/12/7 00:00,0,0.981,0.981,0.83,102.398,0.839,0,0.01,0,0,0.049
2022/12/8 00:00,0,0.991,0.991,0.832,101.566,0.832,0,0.008,0,0,0.037
2022/12/9 00:00,0,0.959,0.959,0.798,100.768,0.826,0,0.006,0,0,0.028
2022/12/10 00:00,0,1.112,1.112,0.918,99.85,0.818,0,0.004,0,0,0.021
2022/12/11 00:00,0,0.872,0.872,0.713,99.137,0.812,0,0.003,0,0,0.016
2022/12/12 00:00,0,1.397,1.397,1.135,98.002,0.803,0,0.002,0,0,0.012
2022/12/13 00:00,0,0.761,0.761,0.61,97.392,0.797,0,0.002,0,0,0.009
2022/12/14 00:00,0,0.999,0.999,0.797,96.595,0.791,0,0.001,0,0,0.007
2022/12/15 00:00,0,1.065,1.065,0.842,95.753,0.784,0,0.001,0,0,0.005
2022/12/16 00:00,0,1.062,1.062,0.832,94.921,0.777,0,0.001,0,0,0.004
2022/12/17 00:00,0,0.884,0.884,0.687,94.234,0.771,0,0.001,0,0,0.003
2022/12/18 00:00,0,0.171,0.171,0.132,94.102,0.77,0,0,0,0,0.002
2022/12/19 00:00,0,0.868,0.868,0.668,93.434,0.764,0,0,0,0,0.002
2022/12/20 00:00,0,1.05,1.05,0.803,92.631,0.758,0,0,0,0,0.001
2022/12/21 00:00,0,0.688,0.688,0.521,92.11,0.753,0,0,0,0,0.001
2022/12/22 00:00,0,0.701,0.701,0.528,91.582,0.749,0,0,0,0,0.001
2022/12/23 00:00,0.09,0.75,0.75,0.494,91.088,0.745,0,0,0,0,0
2022/12/24 00:00,1.291,0.982,0.982,0.982,91.322,0.747,0,0.019,0.001,0.074,0.091
2022/12/25 00:00,0,1.236,1.236,0.923,90.399,0.739,0,0.014,0,0,0.067
2022/12/26 00:00,0,0.855,0.855,0.632,89.767,0.734,0,0.01,0,0,0.05
2022/12/27 00:00,0,1.424,1.424,1.045,88.723,0.725,0,0.008,0,0,0.038
2022/12/28 00:00,0,0.765,0.765,0.555,88.168,0.72,0,0.006,0,0,0.028
2022/12/29 00:00,0,0.908,0.908,0.654,87.514,0.715,0,0.004,0,0,0.021
2022/12/30 00:00,0,0.932,0.932,0.666,86.848,0.709,0,0.003,0,0,0.016
2022/12/31 00:00,0,0.931,0.931,0.66,86.188,0.704,0,0.002,0,0,0.012
2023/1/1 00:00,0,0.95,0.95,0.668,85.519,0.698,0,0.002,0,0,0.009
2023/1/2 00:00,0,0.952,0.952,0.665,84.855,0.693,0,0.001,0,0,0.007
2023/1/3 00:00,0,1.126,1.126,0.78,84.074,0.686,0,0.001,0,0,0.005
2023/1/4 00:00,0,1.085,1.085,0.745,83.33,0.68,0,0.001,0,0,0.004
2023/1/5 00:00,0,0.784,0.784,0.533,82.796,0.675,0,0.001,0,0,0.003
2023/1/6 00:00,1.175,0.903,0.903,0.903,83.013,0.677,0,0.014,0.001,0.055,0.07
2023/1/7 00:00,0.481,1.018,1.018,0.364,82.648,0.674,0,0.011,0,0,0.052
2023/1/8 00:00,5.042,1.074,1.074,1.074,85.781,0.701,0.006,0.214,0.009,0.825,1.05
2023/1/9 00:00,0.697,0.912,0.912,0.15,85.631,0.699,0.002,0.161,0,0,0.778
2023/1/10 00:00,0,1.184,1.184,0.828,84.803,0.693,0.001,0.121,0,0,0.579
2023/1/11 00:00,0,1.277,1.277,0.884,83.919,0.685,0,0.09,0,0,0.433
2023/1/12 00:00,0,1.093,1.093,0.749,83.17,0.679,0,0.068,0,0,0.324
2023/1/13 00:00,0,0.936,0.936,0.636,82.534,0.674,0,0.051,0,0,0.243
2023/1/14 00:00,0,1.046,1.046,0.705,81.829,0.668,0,0.038,0,0,0.182
2023/1/15 00:00,0,0.766,0.766,0.512,81.318,0.664,0,0.029,0,0,0.137
2023/1/16 00:00,0,0.888,0.888,0.589,80.728,0.659,0,0.021,0,0,0.102
2023/1/17 00:00,0,1.133,1.133,0.746,79.982,0.652,0,0.016,0,0,0.077
2023/1/18 00:00,0,0.73,0.73,0.476,79.506,0.648,0,0.012,0,0,0.058
2023/1/19 00:00,0,1.169,1.169,0.758,78.747,0.642,0,0.009,0,0,0.043
2023/1/20 00:00,0,0.69,0.69,0.443,78.304,0.638,0,0.007,0,0,0.032
2023/1/21 00:00,0,1.471,1.471,0.939,77.365,0.631,0,0.005,0,0,0.024
2023/1/22 00:00,0,0.865,0.865,0.545,76.82,0.626,0,0.004,0,0,0.018
2023/1/23 00:00,0,0.696,0.696,0.436,76.384,0.622,0,0.003,0,0,0.014
2023/1/24 00:00,0,1.051,1.051,0.654,75.73,0.617,0,0.002,0,0,0.01
2023/1/25 00:00,0,1.073,1.073,0.662,75.068,0.611,0,0.002,0,0,0.008
2023/1/26 00:00,0,1.148,1.148,0.702,74.366,0.606,0,0.001,0,0,0.006
2023/1/27 00:00,0,0.93,0.93,0.563,73.802,0.601,0,0.001,0,0,0.004
2023/1/28 00:00,0,1.114,1.114,0.669,73.133,0.595,0,0.001,0,0,0.003
2023/1/29 00:00,0,1.193,1.193,0.71,72.423,0.589,0,0.001,0,0,0.002
2023/1/30 00:00,0,0.841,0.841,0.496,71.927,0.585,0,0,0,0,0.002
2023/1/31 00:00,0,0.969,0.969,0.567,71.36,0.581,0,0,0,0,0.001
2023/2/1 00:00,0,0.842,0.842,0.489,70.871,0.577,0,0,0,0,0.001
2023/2/2 00:00,0.347,1.306,1.306,0.553,70.318,0.572,0,0,0,0,0.001
2023/2/3 00:00,0,0.793,0.793,0.454,69.864,0.568,0,0,0,0,0.001
2023/2/4 00:00,0,0.883,0.883,0.502,69.362,0.564,0,0,0,0,0
2023/2/5 00:00,0,1.086,1.086,0.613,68.75,0.559,0,0,0,0,0
2023/2/6 00:00,0,0.887,0.887,0.496,68.254,0.555,0,0,0,0,0
2023/2/7 00:00,0,1.143,1.143,0.634,67.62,0.55,0,0,0,0,0
2023/2/8 00:00,0,0.995,0.995,0.547,67.073,0.545,0,0,0,0,0
2023/2/9 00:00,0.664,1.051,1.051,0.21,66.862,0.543,0,0,0,0,0
2023/2/10 00:00,4.84,0.924,0.924,0.924,70.179,0.571,0.006,0.148,0.009,0.59,0.731
2023/2/11 00:00,0,1.171,1.171,0.669,69.51,0.566,0.002,0.111,0,0,0.539
2023/2/12 00:00,0,0.91,0.91,0.515,68.995,0.561,0.001,0.083,0,0,0.4
2023/2/13 00:00,0,1.139,1.139,0.64,68.355,0.556,0,0.062,0,0,0.299
2023/2/14 00:00,0,0.97,0.97,0.539,67.816,0.552,0,0.047,0,0,0.223
2023/2/15 00:00,0,0.825,0.825,0.455,67.36,0.548,0,0.035,0,0,0.167
2023/2/16 00:00,0,0.765,0.765,0.419,66.941,0.544,0,0.026,0,0,0.125
2023/2/17 00:00,0.795,1.221,1.221,0.232,66.71,0.542,0,0.02,0,0,0.094
2023/2/18 00:00,0,1.118,1.118,0.607,66.103,0.537,0,0.015,0,0,0.071
2023/2/19 00:00,0,1.154,1.154,0.62,65.483,0.532,0,0.011,0,0,0.053
2023/2/20 00:00,0,1.044,1.044,0.556,64.927,0.528,0,0.008,0,0,0.04
2023/2/21 00:00,0,0.841,0.841,0.444,64.483,0.524,0,0.006,0,0,0.03
2023/2/22 00:00,0,0.857,0.857,0.449,64.034,0.52,0,0.005,0,0,0.022
2023/2/23 00:00,0,1.175,1.175,0.611,63.423,0.515,0,0.004,0,0,0.017
2023/2/24 00:00,0.104,1.283,1.283,0.607,62.815,0.51,0,0.003,0,0,0.013
2023/2/25 00:00,0,0.819,0.819,0.418,62.398,0.507,0,0.002,0,0,0.009
2023/2/26 00:00,0,0.696,0.696,0.353,62.045,0.504,0,0.001,0,0,0.007
2023/2/27 00:00,0,0.933,0.933,0.47,61.575,0.5,0,0.001,0,0,0.005
2023/2/28 00:00,0,1.084,1.084,0.542,61.033,0.495,0,0.001,0,0,0.004
2023/3/1 00:00,0.863,1.381,1.381,0.257,60.776,0.493,0,0.001,0,0,0.003
2023/3/2 00:00,0,1.324,1.324,0.653,60.123,0.488,0,0,0,0,0.002
2023/3/3 00:00,0,0.62,0.62,0.302,59.821,0.485,0,0,0,0,0.002
2023/3/4 00:00,2.652,1.184,1.184,1.184,61.099,0.496,0.002,0.047,0.004,0.186,0.233
2023/3/5 00:00,0.572,1.045,1.045,0.235,60.864,0.494,0.001,0.035,0,0,0.171
2023/3/6 00:00,0,1.233,1.233,0.609,60.255,0.489,0,0.026,0,0,0.127
2023/3/7 00:00,0,1.369,1.369,0.67,59.585,0.484,0,0.02,0,0,0.095
2023/3/8 00:00,0,1.05,1.05,0.508,59.077,0.479,0,0.015,0,0,0.071
2023/3/9 00:00,9.188,0.807,0.807,0.807,66.321,0.541,0.012,0.29,0.02,1.117,1.442
2023/3/10 00:00,1.739,0.997,0.997,0.997,66.953,0.546,0.006,0.245,0.002,0.108,1.195
2023/3/11 00:00,0,0.467,0.467,0.255,66.698,0.544,0.002,0.183,0,0,0.886
2023/3/12 00:00,0,1.395,1.395,0.759,65.939,0.537,0.001,0.138,0,0,0.661
2023/3/13 00:00,0,1.222,1.222,0.657,65.282,0.532,0,0.103,0,0,0.494
2023/3/14 00:00,0,0.765,0.765,0.407,64.875,0.529,0,0.077,0,0,0.37
2023/3/15 00:00,0,0.724,0.724,0.382,64.493,0.525,0,0.058,0,0,0.277
2023/3/16 00:00,0,1.875,1.875,0.985,63.508,0.517,0,0.044,0,0,0.208
2023/3/17 00:00,0,1.42,1.42,0.734,62.773,0.511,0,0.033,0,0,0.156
2023/3/18 00:00,0,1.806,1.806,0.923,61.851,0.503,0,0.024,0,0,0.117
2023/3/19 00:00,0,1.02,1.02,0.514,61.337,0.499,0,0.018,0,0,0.088
2023/3/20 00:00,0,0.853,0.853,0.426,60.911,0.496,0,0.014,0,0,0.066
2023/3/21 00:00,2.193,1.042,1.042,1.042,61.911,0.504,0.002,0.048,0.003,0.149,0.235
2023/3/22 00:00,0,1.448,1.448,0.73,61.181,0.498,0.001,0.036,0,0,0.173
2023/3/23 00:00,0,0.691,0.691,0.344,60.837,0.495,0,0.027,0,0,0.129
2023/3/24 00:00,0,1.191,1.191,0.589,60.248,0.49,0,0.02,0,0,0.096
2023/3/25 00:00,0,1.399,1.399,0.686,59.562,0.484,0,0.015,0,0,0.072
2023/3/26 00:00,0,1.803,1.803,0.873,58.688,0.477,0,0.011,0,0,0.054
2023/3/27 00:00,0,0.511,0.511,0.244,58.444,0.475,0,0.008,0,0,0.04
2023/3/28 00:00,0,0.94,0.94,0.447,57.998,0.472,0,0.006,0,0,0.03
2023/3/29 00:00,0,1.055,1.055,0.497,57.5,0.467,0,0.005,0,0,0.023
2023/3/30 00:00,0,0.977,0.977,0.456,57.044,0.464,0,0.004,0,0,0.017
2023/3/31 00:00,0,0.972,0.972,0.451,56.593,0.46,0,0.003,0,0,0.013
2023/4/1 00:00,0,1.568,1.568,0.721,55.872,0.454,0,0.002,0,0,0.01
2023/4/2 00:00,4.965,1.1,1.1,1.1,59.268,0.483,0.006,0.116,0.009,0.459,0.581
2023/4/3 00:00,2.395,1.33,1.33,1.33,60.199,0.49,0.004,0.12,0.003,0.133,0.592
2023/4/4 00:00,0,1.688,1.688,0.828,59.371,0.483,0.001,0.09,0,0,0.438
2023/4/5 00:00,0.489,1.061,1.061,0.276,59.095,0.481,0.001,0.068,0,0,0.326
2023/4/6 00:00,0,0.857,0.857,0.413,58.682,0.478,0,0.051,0,0,0.243
2023/4/7 00:00,0,1.382,1.382,0.66,58.022,0.472,0,0.038,0,0,0.182
2023/4/8 00:00,2.279,1.398,1.398,1.398,58.794,0.479,0.001,0.055,0.002,0.107,0.27
2023/4/9 00:00,0.9,1.101,1.101,0.096,58.698,0.478,0.001,0.041,0,0,0.2
2023/4/10 00:00,0,1.348,1.348,0.644,58.054,0.473,0,0.031,0,0,0.149
2023/4/11 00:00,1.065,1.3,1.3,0.111,57.943,0.472,0,0.023,0,0,0.112
2023/4/12 00:00,0,1.446,1.446,0.682,57.26,0.466,0,0.017,0,0,0.084
2023/4/13 00:00,0,2.118,2.118,0.987,56.273,0.458,0,0.013,0,0,0.063
2023/4/14 00:00,4.232,1.794,1.794,1.794,58.417,0.476,0.003,0.082,0.006,0.288,0.407
2023/4/15 00:00,0,1.812,1.812,0.862,57.555,0.469,0.001,0.061,0,0,0.3
2023/4/16 00:00,0,2.191,2.191,1.027,56.528,0.46,0.001,0.046,0,0,0.222
2023/4/17 00:00,3.696,1.734,1.734,1.734,58.253,0.475,0.003,0.093,0.005,0.232,0.456
2023/4/18 00:00,0.47,1.548,1.548,0.512,57.741,0.47,0.001,0.069,0,0,0.337
2023/4/19 00:00,0,1.697,1.697,0.798,56.943,0.464,0,0.052,0,0,0.251
2023/4/20 00:00,1.479,1.01,1.01,1.01,57.356,0.467,0.001,0.053,0.001,0.055,0.256
2023/4/21 00:00,18.656,1.714,1.714,1.714,71.885,0.59,0.025,0.633,0.04,2.373,3.135
2023/4/22 00:00,0,2.118,2.118,1.249,70.636,0.579,0.01,0.475,0,0,2.31
2023/4/23 00:00,4.463,0.863,0.863,0.863,73.637,0.605,0.009,0.503,0.009,0.59,2.444
2023/4/24 00:00,3.062,0.971,0.971,0.971,75.363,0.619,0.007,0.468,0.005,0.36,2.261
2023/4/25 00:00,0,1.761,1.761,1.09,74.273,0.61,0.003,0.351,0,0,1.685
2023/4/26 00:00,2,1.593,1.593,1.593,74.609,0.613,0.002,0.28,0.001,0.07,1.345
2023/4/27 00:00,0.099,2.209,2.209,1.293,73.316,0.602,0.001,0.21,0,0,1.006
2023/4/28 00:00,0,1.96,1.96,1.18,72.136,0.592,0,0.158,0,0,0.754
2023/4/29 00:00,2.666,1.562,1.562,1.562,73.055,0.6,0.002,0.164,0.003,0.183,0.79
2023/4/30 00:00,0,1.94,1.94,1.163,71.892,0.59,0.001,0.123,0,0,0.59
2023/5/1 00:00,0,1.942,1.942,1.146,70.746,0.58,0,0.092,0,0,0.441
2023/5/2 00:00,7.841,2.175,2.175,2.175,75.451,0.62,0.008,0.306,0.014,0.948,1.499
2023/5/3 00:00,0,1.799,1.799,1.116,74.336,0.611,0.003,0.23,0,0,1.111
2023/5/4 00:00,7.111,2.107,2.107,2.107,78.432,0.645,0.008,0.396,0.012,0.896,1.93
2023/5/5 00:00,0.105,1.906,1.906,1.162,77.271,0.635,0.003,0.297,0,0,1.433
2023/5/6 00:00,0.083,2.221,2.221,1.358,75.913,0.624,0.001,0.223,0,0,1.069
2023/5/7 00:00,0,1.671,1.671,1.043,74.87,0.615,0.001,0.167,0,0,0.8
2023/5/8 00:00,2.126,2.004,2.004,2.004,74.97,0.616,0,0.131,0,0.021,0.625
2023/5/9 00:00,1.59,2.499,2.499,0.56,74.41,0.611,0,0.098,0,0,0.468
2023/5/10 00:00,2.331,2.653,2.653,0.197,74.214,0.61,0,0.073,0,0,0.351
2023/5/11 00:00,7.012,2.899,2.899,2.899,77.587,0.638,0.006,0.237,0.01,0.729,1.16
2023/5/12 00:00,0,2.566,2.566,1.637,75.95,0.624,0.002,0.178,0,0,0.86
2023/5/13 00:00,3.083,2.757,2.757,2.757,76.218,0.626,0.001,0.148,0.001,0.058,0.713
2023/5/14 00:00,0.093,2.986,2.986,1.812,74.405,0.611,0.001,0.111,0,0,0.532
2023/5/15 00:00,8.499,2.27,2.27,2.27,79.491,0.654,0.009,0.365,0.015,1.129,1.787
2023/5/16 00:00,1.252,1.983,1.983,0.479,79.012,0.65,0.004,0.274,0,0,1.325
2023/5/17 00:00,3.093,3.012,3.012,3.012,79.077,0.651,0.002,0.209,0,0.015,1.006
2023/5/18 00:00,0,3.671,3.671,2.388,76.689,0.63,0.001,0.157,0,0,0.752
2023/5/19 00:00,6.017,3.142,3.142,3.142,79.026,0.65,0.004,0.25,0.007,0.531,1.215
2023/5/20 00:00,0,3.499,3.499,2.274,76.752,0.631,0.002,0.188,0,0,0.904
2023/5/21 00:00,4.929,2.794,2.794,2.794,78.49,0.646,0.004,0.239,0.005,0.392,1.157
2023/5/22 00:00,0.1,2.877,2.877,1.793,76.697,0.631,0.002,0.179,0,0,0.862
2023/5/23 00:00,0.557,3.386,3.386,1.784,74.913,0.615,0.001,0.134,0,0,0.644
2023/5/24 00:00,1.084,4.314,4.314,1.989,72.925,0.599,0,0.101,0,0,0.482
2023/5/25 00:00,0.39,3.349,3.349,1.772,71.153,0.584,0,0.076,0,0,0.361
2023/5/26 00:00,5.783,4.146,4.146,4.146,72.52,0.595,0.002,0.123,0.004,0.267,0.6
2023/5/27 00:00,0,3.314,3.314,1.973,70.546,0.579,0.001,0.093,0,0,0.446
2023/5/28 00:00,6.942,4.074,4.074,4.074,72.942,0.599,0.004,0.186,0.007,0.466,0.908
2023/5/29 00:00,0,4.279,4.279,2.563,70.379,0.577,0.002,0.139,0,0,0.674
2023/5/30 00:00,0,2.925,2.925,1.689,68.69,0.563,0.001,0.105,0,0,0.502
2023/5/31 00:00,0,3.197,3.197,1.801,66.889,0.548,0,0.078,0,0,0.375
2023/6/1 00:00,4.469,2.544,2.544,2.544,68.521,0.562,0.003,0.131,0.005,0.287,0.637
2023/6/2 00:00,0.228,3.136,3.136,1.634,66.887,0.548,0.001,0.098,0,0,0.473
2023/6/3 00:00,6.363,3.54,3.54,3.54,69.279,0.568,0.004,0.18,0.007,0.425,0.879
2023/6/4 00:00,0.566,3.426,3.426,1.625,67.653,0.555,0.002,0.135,0,0,0.651
2023/6/5 00:00,0,2.198,2.198,1.219,66.434,0.545,0.001,0.101,0,0,0.486
2023/6/6 00:00,12.546,3.162,3.162,3.162,74.311,0.611,0.014,0.447,0.022,1.485,2.197
2023/6/7 00:00,0,3.798,3.798,2.32,71.991,0.591,0.005,0.335,0,0,1.625
2023/6/8 00:00,2.351,3.935,3.935,0.937,71.054,0.583,0.002,0.251,0,0,1.21
2023/6/9 00:00,6.967,3.489,3.489,3.489,73.949,0.608,0.006,0.332,0.008,0.575,1.613
2023/6/10 00:00,0,3.271,3.271,1.988,71.961,0.591,0.002,0.249,0,0,1.2
2023/6/11 00:00,1.108,2.608,2.608,0.887,71.075,0.584,0.001,0.187,0,0,0.896
2023/6/12 00:00,7.302,3.611,3.611,3.611,74.145,0.61,0.006,0.293,0.009,0.612,1.425
2023/6/13 00:00,0,3.325,3.325,2.027,72.118,0.592,0.002,0.22,0,0,1.059
2023/6/14 00:00,12.571,3.181,3.181,3.181,79.815,0.657,0.014,0.583,0.022,1.671,2.847
2023/6/15 00:00,5.679,3.155,3.155,3.155,81.837,0.674,0.009,0.561,0.006,0.496,2.719
2023/6/16 00:00,0,3.471,3.471,2.341,79.496,0.655,0.004,0.421,0,0,2.024
2023/6/17 00:00,6.925,2.829,2.829,2.829,82.772,0.682,0.007,0.518,0.01,0.81,2.505
2023/6/18 00:00,0.117,3.074,3.074,2.017,80.756,0.665,0.003,0.388,0,0,1.866
2023/6/19 00:00,0,2.959,2.959,1.968,78.788,0.648,0.001,0.291,0,0,1.395
2023/6/20 00:00,0.755,3.065,3.065,1.498,77.29,0.636,0,0.218,0,0,1.044
2023/6/21 00:00,0.529,3.357,3.357,1.798,75.491,0.621,0,0.164,0,0,0.782
2023/6/22 00:00,0,3.743,3.743,2.323,73.168,0.601,0,0.123,0,0,0.586
2023/6/23 00:00,0.131,3.831,3.831,2.224,70.944,0.582,0,0.092,0,0,0.44
2023/6/24 00:00,0,4.402,4.402,2.564,68.38,0.561,0,0.069,0,0,0.33
2023/6/25 00:00,0,4.014,4.014,2.251,66.129,0.542,0,0.052,0,0,0.247
2023/6/26 00:00,5.059,2.881,2.881,2.881,67.981,0.558,0.003,0.119,0.005,0.321,0.583
2023/6/27 00:00,4.903,3.11,3.11,3.11,69.496,0.57,0.004,0.158,0.004,0.274,0.771
2023/6/28 00:00,0,3.862,3.862,2.203,67.293,0.552,0.002,0.118,0,0,0.572
2023/6/29 00:00,2.674,3.785,3.785,0.613,66.68,0.547,0.001,0.089,0,0,0.426
2023/6/30 00:00,0.268,3.253,3.253,1.632,65.048,0.533,0,0.067,0,0,0.319
2023/7/1 00:00,0,1.24,1.24,0.661,64.388,0.528,0,0.05,0,0,0.239
2023/7/2 00:00,3.317,4.417,4.417,0.58,63.807,0.523,0,0.037,0,0,0.179
2023/7/3 00:00,4.242,3.87,3.87,3.87,64.127,0.525,0.001,0.041,0.001,0.051,0.198
2023/7/4 00:00,0.854,3.913,3.913,1.607,62.52,0.512,0,0.031,0,0,0.147
2023/7/5 00:00,0,3.643,3.643,1.865,60.655,0.496,0,0.023,0,0,0.11
2023/7/6 00:00,0.098,3.907,3.907,1.89,58.764,0.48,0,0.017,0,0,0.082
2023/7/7 00:00,4.015,4.305,4.305,0.139,58.625,0.479,0,0.013,0,0,0.062
2023/7/8 00:00,0,4.65,4.65,2.229,56.397,0.461,0,0.01,0,0,0.046
2023/7/9 00:00,0,4.068,4.068,1.874,54.523,0.445,0,0.007,0,0,0.035
2023/7/10 00:00,0,3.844,3.844,1.711,52.812,0.431,0,0.005,0,0,0.026
2023/7/11 00:00,19.324,3.985,3.985,3.985,66.194,0.544,0.022,0.484,0.037,1.921,2.415
2023/7/12 00:00,0.659,3.333,3.333,1.453,64.741,0.531,0.009,0.363,0,0,1.774
2023/7/13 00:00,11.636,3.819,3.819,3.819,71.359,0.587,0.015,0.567,0.019,1.18,2.776
2023/7/14 00:00,3.099,4.069,4.069,0.57,70.79,0.582,0.006,0.426,0,0,2.058
2023/7/15 00:00,6.871,3.981,3.981,3.981,73.2,0.603,0.006,0.438,0.007,0.474,2.118
